  206	581,042.57	 5,395.95	 2,905.21	 2,490.74	578,551.83
  207	578,551.83	 5,395.95	 2,892.76	 2,503.20	576,048.63
  208	576,048.63	 5,395.95	 2,880.24	 2,515.71	573,532.92
  209	573,532.92	 5,395.95	 2,867.66	 2,528.29	571,004.63
  210	571,004.63	 5,395.95	 2,855.02	 2,540.93	568,463.70
  211	568,463.70	 5,395.95	 2,842.32	 2,553.64	565,910.06
  212	565,910.06	 5,395.95	 2,829.55	 2,566.40	563,343.66
  213	563,343.66	 5,395.95	 2,816.72	 2,579.24	560,764.42
  214	560,764.42	 5,395.95	 2,803.82	 2,592.13	558,172.29
  215	558,172.29	 5,395.95	 2,790.86	 2,605.09	555,567.19
  216	555,567.19	 5,395.95	 2,777.84	 2,618.12	552,949.07
  217	552,949.07	 5,395.95	 2,764.75	 2,631.21	550,317.87
  218	550,317.87	 5,395.95	 2,751.59	 2,644.37	547,673.50
  219	547,673.50	 5,395.95	 2,738.37	 2,657.59	545,015.91
  220	545,015.91	 5,395.95	 2,725.08	 2,670.88	542,345.04
  221	542,345.04	 5,395.95	 2,711.73	 2,684.23	539,660.81
  222	539,660.81	 5,395.95	 2,698.30	 2,697.65	536,963.16
  223	536,963.16	 5,395.95	 2,684.82	 2,711.14	534,252.02
  224	534,252.02	 5,395.95	 2,671.26	 2,724.69	531,527.32
  225	531,527.32	 5,395.95	 2,657.64	 2,738.32	528,789.01
  226	528,789.01	 5,395.95	 2,643.95	 2,752.01	526,037.00
  227	526,037.00	 5,395.95	 2,630.18	 2,765.77	523,271.23
  228	523,271.23	 5,395.95	 2,616.36	 2,779.60	520,491.63
  229	520,491.63	 5,395.95	 2,602.46	 2,793.50	517,698.13
  230	517,698.13	 5,395.95	 2,588.49	 2,807.46	514,890.67
  231	514,890.67	 5,395.95	 2,574.45	 2,821.50	512,069.17
  232	512,069.17	 5,395.95	 2,560.35	 2,835.61	509,233.56
  233	509,233.56	 5,395.95	 2,546.17	 2,849.79	506,383.77
  234	506,383.77	 5,395.95	 2,531.92	 2,864.04	503,519.73
  235	503,519.73	 5,395.95	 2,517.60	 2,878.36	500,641.38
  236	500,641.38	 5,395.95	 2,503.21	 2,892.75	497,748.63
  237	497,748.63	 5,395.95	 2,488.74	 2,907.21	494,841.42
  238	494,841.42	 5,395.95	 2,474.21	 2,921.75	491,919.67
  239	491,919.67	 5,395.95	 2,459.60	 2,936.36	488,983.31
  240	488,983.31	 5,395.95	 2,444.92	 2,951.04	486,032.28
  241	486,032.28	 5,395.95	 2,430.16	 2,965.79	483,066.48
  242	483,066.48	 5,395.95	 2,415.33	 2,980.62	480,085.86
  243	480,085.86	 5,395.95	 2,400.43	 2,995.53	477,090.34
  244	477,090.34	 5,395.95	 2,385.45	 3,010.50	474,079.83
  245	474,079.83	 5,395.95	 2,370.40	 3,025.56	471,054.28
  246	471,054.28	 5,395.95	 2,355.27	 3,040.68	468,013.59
  247	468,013.59	 5,395.95	 2,340.07	 3,055.89	464,957.71
  248	464,957.71	 5,395.95	 2,324.79	 3,071.17	461,886.54
  249	461,886.54	 5,395.95	 2,309.43	 3,086.52	458,800.02
  250	458,800.02	 5,395.95	 2,294.00	 3,101.95	455,698.06
  251	455,698.06	 5,395.95	 2,278.49	 3,117.46	452,580.60
  252	452,580.60	 5,395.95	 2,262.90	 3,133.05	449,447.55
  253	449,447.55	 5,395.95	 2,247.24	 3,148.72	446,298.83
  254	446,298.83	 5,395.95	 2,231.49	 3,164.46	443,134.37
  255	443,134.37	 5,395.95	 2,215.67	 3,180.28	439,954.09
  256	439,954.09	 5,395.95	 2,199.77	 3,196.18	436,757.90
  257	436,757.90	 5,395.95	 2,183.79	 3,212.17	433,545.74
  258	433,545.74	 5,395.95	 2,167.73	 3,228.23	430,317.51
  259	430,317.51	 5,395.95	 2,151.59	 3,244.37	427,073.14
  260	427,073.14	 5,395.95	 2,135.37	 3,260.59	423,812.56
  261	423,812.56	 5,395.95	 2,119.06	 3,276.89	420,535.66
  262	420,535.66	 5,395.95	 2,102.68	 3,293.28	417,242.39
  263	417,242.39	 5,395.95	 2,086.21	 3,309.74	413,932.64
  264	413,932.64	 5,395.95	 2,069.66	 3,326.29	410,606.35
  265	410,606.35	 5,395.95	 2,053.03	 3,342.92	407,263.43
  266	407,263.43	 5,395.95	 2,036.32	 3,359.64	403,903.79
  267	403,903.79	 5,395.95	 2,019.52	 3,376.44	400,527.36
  268	400,527.36	 5,395.95	 2,002.64	 3,393.32	397,134.04
  269	397,134.04	 5,395.95	 1,985.67	 3,410.28	393,723.75
  270	393,723.75	 5,395.95	 1,968.62	 3,427.34	390,296.42
  271	390,296.42	 5,395.95	 1,951.48	 3,444.47	386,851.95
  272	386,851.95	 5,395.95	 1,934.26	 3,461.70	383,390.25
  273	383,390.25	 5,395.95	 1,916.95	 3,479.00	379,911.25
  274	379,911.25	 5,395.95	 1,899.56	 3,496.40	376,414.85
  275	376,414.85	 5,395.95	 1,882.07	 3,513.88	372,900.97
  276	372,900.97	 5,395.95	 1,864.50	 3,531.45	369,369.52
  277	369,369.52	 5,395.95	 1,846.85	 3,549.11	365,820.41
  278	365,820.41	 5,395.95	 1,829.10	 3,566.85	362,253.56
  279	362,253.56	 5,395.95	 1,811.27	 3,584.69	358,668.87
  280	358,668.87	 5,395.95	 1,793.34	 3,602.61	355,066.26
  281	355,066.26	 5,395.95	 1,775.33	 3,620.62	351,445.64
  282	351,445.64	 5,395.95	 1,757.23	 3,638.73	347,806.91
  283	347,806.91	 5,395.95	 1,739.03	 3,656.92	344,149.99
  284	344,149.99	 5,395.95	 1,720.75	 3,675.20	340,474.79
  285	340,474.79	 5,395.95	 1,702.37	 3,693.58	336,781.21
  286	336,781.21	 5,395.95	 1,683.91	 3,712.05	333,069.16
  287	333,069.16	 5,395.95	 1,665.35	 3,730.61	329,338.55
  288	329,338.55	 5,395.95	 1,646.69	 3,749.26	325,589.29
  289	325,589.29	 5,395.95	 1,627.95	 3,768.01	321,821.28
  290	321,821.28	 5,395.95	 1,609.11	 3,786.85	318,034.43
  291	318,034.43	 5,395.95	 1,590.17	 3,805.78	314,228.65
  292	314,228.65	 5,395.95	 1,571.14	 3,824.81	310,403.83
  293	310,403.83	 5,395.95	 1,552.02	 3,843.94	306,559.90
  294	306,559.90	 5,395.95	 1,532.80	 3,863.16	302,696.74
  295	302,696.74	 5,395.95	 1,513.48	 3,882.47	298,814.27
  296	298,814.27	 5,395.95	 1,494.07	 3,901.88	294,912.39
  297	294,912.39	 5,395.95	 1,474.56	 3,921.39	290,991.00
  298	290,991.00	 5,395.95	 1,454.95	 3,941.00	287,050.00
  299	287,050.00	 5,395.95	 1,435.25	 3,960.70	283,089.29
  300	283,089.29	 5,395.95	 1,415.45	 3,980.51	279,108.78
  301	279,108.78	 5,395.95	 1,395.54	 4,000.41	275,108.37
  302	275,108.37	 5,395.95	 1,375.54	 4,020.41	271,087.96
  303	271,087.96	 5,395.95	 1,355.44	 4,040.51	267,047.45
  304	267,047.45	 5,395.95	 1,335.24	 4,060.72	262,986.73
  305	262,986.73	 5,395.95	 1,314.93	 4,081.02	258,905.71
  306	258,905.71	 5,395.95	 1,294.53	 4,101.43	254,804.28
  307	254,804.28	 5,395.95	 1,274.02	 4,121.93	250,682.35
  308	250,682.35	 5,395.95	 1,253.41	 4,142.54	246,539.80
  309	246,539.80	 5,395.95	 1,232.70	 4,163.26	242,376.55
  310	242,376.55	 5,395.95	 1,211.88	 4,184.07	238,192.48
  311	238,192.48	 5,395.95	 1,190.96	 4,204.99	233,987.48
  312	233,987.48	 5,395.95	 1,169.94	 4,226.02	229,761.47
  313	229,761.47	 5,395.95	 1,148.81	 4,247.15	225,514.32
  314	225,514.32	 5,395.95	 1,127.57	 4,268.38	221,245.94
  315	221,245.94	 5,395.95	 1,106.23	 4,289.73	216,956.21
  316	216,956.21	 5,395.95	 1,084.78	 4,311.17	212,645.04
  317	212,645.04	 5,395.95	 1,063.23	 4,332.73	208,312.31
  318	208,312.31	 5,395.95	 1,041.56	 4,354.39	203,957.92
  319	203,957.92	 5,395.95	 1,019.79	 4,376.17	199,581.75
  320	199,581.75	 5,395.95	   997.91	 4,398.05	195,183.70
  321	195,183.70	 5,395.95	   975.92	 4,420.04	190,763.67
  322	190,763.67	 5,395.95	   953.82	 4,442.14	186,321.53
  323	186,321.53	 5,395.95	   931.61	 4,464.35	181,857.18
  324	181,857.18	 5,395.95	   909.29	 4,486.67	177,370.52
  325	177,370.52	 5,395.95	   886.85	 4,509.10	172,861.41
  326	172,861.41	 5,395.95	   864.31	 4,531.65	168,329.77
  327	168,329.77	 5,395.95	   841.65	 4,554.31	163,775.46
  328	163,775.46	 5,395.95	   818.88	 4,577.08	159,198.38
  329	159,198.38	 5,395.95	   795.99	 4,599.96	154,598.42
  330	154,598.42	 5,395.95	   772.99	 4,622.96	149,975.46
  331	149,975.46	 5,395.95	   749.88	 4,646.08	145,329.38
  332	145,329.38	 5,395.95	   726.65	 4,669.31	140,660.07
  333	140,660.07	 5,395.95	   703.30	 4,692.65	135,967.42
  334	135,967.42	 5,395.95	   679.84	 4,716.12	131,251.30
  335	131,251.30	 5,395.95	   656.26	 4,739.70	126,511.60
  336	126,511.60	 5,395.95	   632.56	 4,763.40	121,748.20
  337	121,748.20	 5,395.95	   608.74	 4,787.21	116,960.99
  338	116,960.99	 5,395.95	   584.80	 4,811.15	112,149.84
  339	112,149.84	 5,395.95	   560.75	 4,835.21	107,314.64
  340	107,314.64	 5,395.95	   536.57	 4,859.38	102,455.25
  341	102,455.25	 5,395.95	   512.28	 4,883.68	97,571.58
  342	97,571.58	 5,395.95	   487.86	 4,908.10	92,663.48
  343	92,663.48	 5,395.95	   463.32	 4,932.64	87,730.84
  344	87,730.84	 5,395.95	   438.65	 4,957.30	82,773.54
  345	82,773.54	 5,395.95	   413.87	 4,982.09	77,791.45
  346	77,791.45	 5,395.95	   388.96	 5,007.00	72,784.46
  347	72,784.46	 5,395.95	   363.92	 5,032.03	67,752.42
  348	67,752.42	 5,395.95	   338.76	 5,057.19	62,695.23
  349	62,695.23	 5,395.95	   313.48	 5,082.48	57,612.75
  350	57,612.75	 5,395.95	   288.06	 5,107.89	52,504.86
  351	52,504.86	 5,395.95	   262.52	 5,133.43	47,371.43
  352	47,371.43	 5,395.95	   236.86	 5,159.10	42,212.33
  353	42,212.33	 5,395.95	   211.06	 5,184.89	37,027.44
  354	37,027.44	 5,395.95	   185.14	 5,210.82	31,816.62
  355	31,816.62	 5,395.95	   159.08	 5,236.87	26,579.75
  356	26,579.75	 5,395.95	   132.90	 5,263.06	21,316.70
  357	21,316.70	 5,395.95	   106.58	 5,289.37	16,027.32
  358	16,027.32	 5,395.95	    80.14	 5,315.82	10,711.51
  359	10,711.51	 5,395.95	    53.56	 5,342.40	 5,369.11
  360	 5,369.11	 5,395.95	    26.85	 5,369.11	    -0.00
